species,xc_id,chunk_index,file_path,duration_sec,source_file,type,sex,stage,q,length,length_sec,cnt,date,rec,lat,lon,split
Mallard,XC541823-Jarek,4,data/processed/Mallard/XC541823-Jarek_chunk004.wav,3.0,XC541823-Jarek Matusiak-339 (2) krzyżówka (3).mp3,call,"female, male",,A,0:13,13.0,Poland,2020-04-03,Jarek Matusiak,52.2671,20.4603,train
Mallard,XC598267-20201010_013342_02.20-ANP,0,data/processed/Mallard/XC598267-20201010_013342_02.20-ANP_chunk000.wav,3.0,XC598267-20201010_013342_02.20-ANP.mp3,call,,,A,0:06,6.0,Poland,2020-10-10,Romuald Mikusek,50.709,15.9351,train
Mallard,XC598267-20201010_013342_02.20-ANP,1,data/processed/Mallard/XC598267-20201010_013342_02.20-ANP_chunk001.wav,3.0,XC598267-20201010_013342_02.20-ANP.mp3,call,,,A,0:06,6.0,Poland,2020-10-10,Romuald Mikusek,50.709,15.9351,train
Mallard,XC598281-20201010_053352_5.50-ANP,0,data/processed/Mallard/XC598281-20201010_053352_5.50-ANP_chunk000.wav,3.0,XC598281-20201010_053352_5.50-ANP.mp3,call,,,A,0:11,11.0,Poland,2020-10-10,Romuald Mikusek,50.709,15.9351,train
Mallard,XC598281-20201010_053352_5.50-ANP,1,data/processed/Mallard/XC598281-20201010_053352_5.50-ANP_chunk001.wav,3.0,XC598281-20201010_053352_5.50-ANP.mp3,call,,,A,0:11,11.0,Poland,2020-10-10,Romuald Mikusek,50.709,15.9351,train
Mallard,XC598281-20201010_053352_5.50-ANP,2,data/processed/Mallard/XC598281-20201010_053352_5.50-ANP_chunk002.wav,3.0,XC598281-20201010_053352_5.50-ANP.mp3,call,,,A,0:11,11.0,Poland,2020-10-10,Romuald Mikusek,50.709,15.9351,train
Mallard,XC598281-20201010_053352_5.50-ANP,3,data/processed/Mallard/XC598281-20201010_053352_5.50-ANP_chunk003.wav,3.0,XC598281-20201010_053352_5.50-ANP.mp3,call,,,A,0:11,11.0,Poland,2020-10-10,Romuald Mikusek,50.709,15.9351,train
Mallard,XC600591-Canard,0,data/processed/Mallard/XC600591-Canard_chunk000.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,1,data/processed/Mallard/XC600591-Canard_chunk001.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,2,data/processed/Mallard/XC600591-Canard_chunk002.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,3,data/processed/Mallard/XC600591-Canard_chunk003.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,4,data/processed/Mallard/XC600591-Canard_chunk004.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,5,data/processed/Mallard/XC600591-Canard_chunk005.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,6,data/processed/Mallard/XC600591-Canard_chunk006.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,7,data/processed/Mallard/XC600591-Canard_chunk007.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,8,data/processed/Mallard/XC600591-Canard_chunk008.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,9,data/processed/Mallard/XC600591-Canard_chunk009.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,10,data/processed/Mallard/XC600591-Canard_chunk010.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,11,data/processed/Mallard/XC600591-Canard_chunk011.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,12,data/processed/Mallard/XC600591-Canard_chunk012.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,13,data/processed/Mallard/XC600591-Canard_chunk013.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,14,data/processed/Mallard/XC600591-Canard_chunk014.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,15,data/processed/Mallard/XC600591-Canard_chunk015.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,16,data/processed/Mallard/XC600591-Canard_chunk016.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,17,data/processed/Mallard/XC600591-Canard_chunk017.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,18,data/processed/Mallard/XC600591-Canard_chunk018.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,19,data/processed/Mallard/XC600591-Canard_chunk019.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,20,data/processed/Mallard/XC600591-Canard_chunk020.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,21,data/processed/Mallard/XC600591-Canard_chunk021.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,22,data/processed/Mallard/XC600591-Canard_chunk022.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,23,data/processed/Mallard/XC600591-Canard_chunk023.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,24,data/processed/Mallard/XC600591-Canard_chunk024.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,25,data/processed/Mallard/XC600591-Canard_chunk025.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,26,data/processed/Mallard/XC600591-Canard_chunk026.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC600591-Canard,27,data/processed/Mallard/XC600591-Canard_chunk027.wav,3.0,XC600591-Canard colvert femelle Clain Poitiers 200419_0273 XC.mp3,call,female,,A,1:24,84.0,France,2020-04-19,Sophie Neill,46.5701,0.3261,train
Mallard,XC607324-MALLARD_c_taking,0,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk000.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,1,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk001.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,2,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk002.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,3,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk003.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,4,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk004.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,5,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk005.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,6,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk006.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,7,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk007.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,8,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk008.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,9,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk009.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,10,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk010.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,11,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk011.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,12,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk012.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,13,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk013.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,14,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk014.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,15,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk015.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,16,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk016.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,17,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk017.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,18,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk018.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,19,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk019.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,20,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk020.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,21,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk021.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,22,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk022.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,23,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk023.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,24,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk024.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC607324-MALLARD_c_taking,25,data/processed/Mallard/XC607324-MALLARD_c_taking_chunk025.wav,3.0,XC607324-MALLARD_c_taking off_flight SSC 1100m 030420 0800.mp3,"call, audible wingbeats",uncertain,adult,A,1:17,77.0,United States,2020-03-04,Richard E. Webster,32.084,-109.051,train
Mallard,XC613584-Wilde,0,data/processed/Mallard/XC613584-Wilde_chunk000.wav,3.0,"XC613584-Wilde Eend, abberrant flight call, IGS, 100420, 0436 uur.mp3","aberrant, flight call, nocturnal flight call",,,A,0:13,13.0,Netherlands,2020-04-10,Joost van Bruggen,51.9363,5.9001,train
Mallard,XC613584-Wilde,1,data/processed/Mallard/XC613584-Wilde_chunk001.wav,3.0,"XC613584-Wilde Eend, abberrant flight call, IGS, 100420, 0436 uur.mp3","aberrant, flight call, nocturnal flight call",,,A,0:13,13.0,Netherlands,2020-04-10,Joost van Bruggen,51.9363,5.9001,train
Mallard,XC613584-Wilde,2,data/processed/Mallard/XC613584-Wilde_chunk002.wav,3.0,"XC613584-Wilde Eend, abberrant flight call, IGS, 100420, 0436 uur.mp3","aberrant, flight call, nocturnal flight call",,,A,0:13,13.0,Netherlands,2020-04-10,Joost van Bruggen,51.9363,5.9001,train
Mallard,XC613584-Wilde,3,data/processed/Mallard/XC613584-Wilde_chunk003.wav,3.0,"XC613584-Wilde Eend, abberrant flight call, IGS, 100420, 0436 uur.mp3","aberrant, flight call, nocturnal flight call",,,A,0:13,13.0,Netherlands,2020-04-10,Joost van Bruggen,51.9363,5.9001,train
Mallard,XC613584-Wilde,4,data/processed/Mallard/XC613584-Wilde_chunk004.wav,3.0,"XC613584-Wilde Eend, abberrant flight call, IGS, 100420, 0436 uur.mp3","aberrant, flight call, nocturnal flight call",,,A,0:13,13.0,Netherlands,2020-04-10,Joost van Bruggen,51.9363,5.9001,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,0,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk000.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,1,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk001.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,2,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk002.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,3,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk003.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,4,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk004.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,5,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk005.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,6,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk006.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,7,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk007.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,8,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk008.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,9,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk009.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,10,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk010.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618581-JAREK-MATUSIAK-A-1061,11,data/processed/Mallard/XC618581-JAREK-MATUSIAK-A-1061_chunk011.wav,3.0,XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3,song,male,adult,A,0:34,34.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618588-JAREK-MATUSIAK-A-1058,0,data/processed/Mallard/XC618588-JAREK-MATUSIAK-A-1058_chunk000.wav,3.0,XC618588-JAREK-MATUSIAK-A-1058 (6) krzyżówki ok (2).mp3,call,female,adult,A,0:04,4.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC618588-JAREK-MATUSIAK-A-1058,1,data/processed/Mallard/XC618588-JAREK-MATUSIAK-A-1058_chunk001.wav,3.0,XC618588-JAREK-MATUSIAK-A-1058 (6) krzyżówki ok (2).mp3,call,female,adult,A,0:04,4.0,Poland,2021-01-30,Jarek Matusiak,52.5135,21.0734,train
Mallard,XC625373-LS_57096,0,data/processed/Mallard/XC625373-LS_57096_chunk000.wav,3.0,XC625373-LS_57096 Wilde eend wijfje alarm call A.mp3,alarm call,,,A,0:30,30.0,Belgium,2021-02-28,Peter Boesman,51.0586,4.3894,train
Mallard,XC625373-LS_57096,1,data/processed/Mallard/XC625373-LS_57096_chunk001.wav,3.0,XC625373-LS_57096 Wilde eend wijfje alarm call A.mp3,alarm call,,,A,0:30,30.0,Belgium,2021-02-28,Peter Boesman,51.0586,4.3894,train
Mallard,XC625373-LS_57096,2,data/processed/Mallard/XC625373-LS_57096_chunk002.wav,3.0,XC625373-LS_57096 Wilde eend wijfje alarm call A.mp3,alarm call,,,A,0:30,30.0,Belgium,2021-02-28,Peter Boesman,51.0586,4.3894,train
Mallard,XC625373-LS_57096,3,data/processed/Mallard/XC625373-LS_57096_chunk003.wav,3.0,XC625373-LS_57096 Wilde eend wijfje alarm call A.mp3,alarm call,,,A,0:30,30.0,Belgium,2021-02-28,Peter Boesman,51.0586,4.3894,train
Mallard,XC625373-LS_57096,4,data/processed/Mallard/XC625373-LS_57096_chunk004.wav,3.0,XC625373-LS_57096 Wilde eend wijfje alarm call A.mp3,alarm call,,,A,0:30,30.0,Belgium,2021-02-28,Peter Boesman,51.0586,4.3894,train
Mallard,XC625373-LS_57096,5,data/processed/Mallard/XC625373-LS_57096_chunk005.wav,3.0,XC625373-LS_57096 Wilde eend wijfje alarm call A.mp3,alarm call,,,A,0:30,30.0,Belgium,2021-02-28,Peter Boesman,51.0586,4.3894,train
Mallard,XC625373-LS_57096,6,data/processed/Mallard/XC625373-LS_57096_chunk006.wav,3.0,XC625373-LS_57096 Wilde eend wijfje alarm call A.mp3,alarm call,,,A,0:30,30.0,Belgium,2021-02-28,Peter Boesman,51.0586,4.3894,train
Mallard,XC625373-LS_57096,7,data/processed/Mallard/XC625373-LS_57096_chunk007.wav,3.0,XC625373-LS_57096 Wilde eend wijfje alarm call A.mp3,alarm call,,,A,0:30,30.0,Belgium,2021-02-28,Peter Boesman,51.0586,4.3894,train
Mallard,XC625373-LS_57096,8,data/processed/Mallard/XC625373-LS_57096_chunk008.wav,3.0,XC625373-LS_57096 Wilde eend wijfje alarm call A.mp3,alarm call,,,A,0:30,30.0,Belgium,2021-02-28,Peter Boesman,51.0586,4.3894,train
Mallard,XC625373-LS_57096,9,data/processed/Mallard/XC625373-LS_57096_chunk009.wav,3.0,XC625373-LS_57096 Wilde eend wijfje alarm call A.mp3,alarm call,,,A,0:30,30.0,Belgium,2021-02-28,Peter Boesman,51.0586,4.3894,train
Mallard,XC625718-ANAPLA_210301_6358_Moulismes86,0,data/processed/Mallard/XC625718-ANAPLA_210301_6358_Moulismes86_chunk000.wav,3.0,XC625718-ANAPLA_210301_6358_Moulismes86.mp3,call,,,A,0:22,22.0,France,2021-03-01,Olivier SWIFT,46.3329,0.8119,train
Mallard,XC625718-ANAPLA_210301_6358_Moulismes86,1,data/processed/Mallard/XC625718-ANAPLA_210301_6358_Moulismes86_chunk001.wav,3.0,XC625718-ANAPLA_210301_6358_Moulismes86.mp3,call,,,A,0:22,22.0,France,2021-03-01,Olivier SWIFT,46.3329,0.8119,train
Mallard,XC625718-ANAPLA_210301_6358_Moulismes86,2,data/processed/Mallard/XC625718-ANAPLA_210301_6358_Moulismes86_chunk002.wav,3.0,XC625718-ANAPLA_210301_6358_Moulismes86.mp3,call,,,A,0:22,22.0,France,2021-03-01,Olivier SWIFT,46.3329,0.8119,train
Mallard,XC625718-ANAPLA_210301_6358_Moulismes86,3,data/processed/Mallard/XC625718-ANAPLA_210301_6358_Moulismes86_chunk003.wav,3.0,XC625718-ANAPLA_210301_6358_Moulismes86.mp3,call,,,A,0:22,22.0,France,2021-03-01,Olivier SWIFT,46.3329,0.8119,train
Mallard,XC625718-ANAPLA_210301_6358_Moulismes86,4,data/processed/Mallard/XC625718-ANAPLA_210301_6358_Moulismes86_chunk004.wav,3.0,XC625718-ANAPLA_210301_6358_Moulismes86.mp3,call,,,A,0:22,22.0,France,2021-03-01,Olivier SWIFT,46.3329,0.8119,train
Mallard,XC625718-ANAPLA_210301_6358_Moulismes86,5,data/processed/Mallard/XC625718-ANAPLA_210301_6358_Moulismes86_chunk005.wav,3.0,XC625718-ANAPLA_210301_6358_Moulismes86.mp3,call,,,A,0:22,22.0,France,2021-03-01,Olivier SWIFT,46.3329,0.8119,train
